id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
300877,"New York Zoo",2020,858,6.71125,7.03458,9142,0,,,,236,,,,
21882,"Blue Moon City",2006,859,6.71092,7.03609,8804,0,,,,239,,544,,
40628,Finca,2009,860,6.70926,7.06926,7871,0,,,,230,,,,
276498,"Paris: La Cité de la Lumière",2019,861,6.70895,7.25794,5482,0,29,,,,,,,
347305,"Inventions: Evolution of Ideas",2024,862,6.70895,8.05135,2150,0,,,,,,440,,
68425,"Eminent Domain",2011,863,6.7078,6.97444,10589,0,,,,,,558,,
116998,"Thunderstone Advance: Towers of Ruin",2012,864,6.70689,7.31771,4786,0,,,,,,511,,
169654,"Deep Sea Adventure",2014,865,6.70627,6.89104,18692,0,,,,272,,,,
214887,"CO₂: Second Chance",2018,866,6.70541,7.50113,3551,0,,,,,,485,,
31563,"Middle-Earth Quest",2009,867,6.70538,7.39181,4241,0,,,,,,,159,
15512,"Incan Gold",2005,868,6.70386,6.84148,22514,0,,,,271,,,,
181687,"The Pursuit of Happiness",2015,869,6.70357,7.17117,5912,0,,,,227,,,192,
355483,"Wandering Towers",2022,870,6.70356,7.38538,4099,0,,,,208,,,,
256382,"Disney Villainous: The Worst Takes it All",2018,871,6.70305,6.9351,21396,0,,,,282,,,,
3307,Wallenstein,2002,872,6.7027,7.45623,3680,0,,,,,,477,,
244331,"Blue Lagoon",2018,873,6.70244,7.21335,5356,0,25,,,216,,,,
51,"Ricochet Robots",1999,874,6.70197,7.03202,9353,0,47,,,,,,,
47185,"Warhammer: Invasion",2009,875,6.70003,7.24029,6086,0,,38,,,,556,,
204516,"878 Vikings: Invasions of England",2017,876,6.69954,7.49086,3625,0,,,,,,,,92
264052,"Circadians: First Light",2019,877,6.69897,7.54027,3271,0,,,,,,474,,
200147,Kanagawa,2016,878,6.69842,7.0195,9268,0,,,,253,,,,
397385,"Pirates of Maracaibo",2023,879,6.69813,7.95579,2154,0,,,,,,446,,
16747,"Tumblin' Dice",2004,880,6.69812,7.2545,4848,0,,,,212,37,,,
316546,"Clever Cubed",2020,881,6.69809,7.47698,3443,0,,,,200,,,,
55600,Shipyard,2009,882,6.69661,7.33732,4139,0,,,,,,494,,
220520,"Caverna: Cave vs Cave",2017,883,6.69644,7.0861,7061,0,,,,,,539,,
241590,Smart10,2017,884,6.69574,7.4751,3526,0,,,,205,31,,,
299047,"Disney Villainous: Perfectly Wretched",2020,885,6.69551,7.58805,3543,0,,,,207,,,,
368305,"Life of the Amazonia",2023,886,6.69425,8.14939,1930,0,,,,,,448,,
251678,"Railroad Ink: Blazing Red Edition",2018,887,6.69303,7.07228,7440,0,,,,247,,,,
218121,"Dice Hospital",2018,888,6.69217,7.10999,6754,0,,,,243,,564,,
214029,"SpaceCorp: 2025-2300AD",2018,889,6.69116,7.67754,2846,0,,,,,,479,,
256570,"Crown of Emara",2018,890,6.69009,7.37209,3957,0,,,,,,500,,
2163,"Space Hulk",1989,891,6.68968,7.49158,3906,0,,,,,,,161,
173442,"Empires: Age of Discovery",2015,892,6.68954,7.83705,2312,0,,,,,,455,,
156943,"Saint Petersburg (Second Edition)",2014,893,6.68867,7.45833,3468,0,,,,,,492,,
201825,"Ex Libris",2017,894,6.68824,7.11813,6740,0,,,,,,565,,
43528,"World Without End",2009,895,6.68791,7.22676,5144,0,,,,,,525,,
253499,"A War of Whispers",2019,896,6.68712,7.28802,4669,0,,,,,,533,,
254386,"Raccoon Tycoon",2018,897,6.68704,7.24687,5140,0,,,,229,,555,,
316624,Stationfall,2023,898,6.68584,7.75026,2588,0,,,,,,,137,
203417,"Exit: The Game – The Secret Lab",2016,899,6.68531,7.05154,7170,0,,,,250,,,198,
8125,Santiago,2003,900,6.68521,7.16964,5517,0,,,,,,527,,
198830,"Heroes of Land, Air & Sea",2018,901,6.68511,7.57736,3284,0,,,,,,507,,197
161417,Red7,2014,902,6.68465,6.8644,16597,0,,,,278,,,,
162286,"Super Motherload",2015,903,6.68424,7.3355,4115,0,,,,,,512,,
179172,Unfair,2017,904,6.68287,7.30557,5349,0,,,,,,568,218,
218479,"Cerebria: The Inside World",2018,905,6.68223,7.72685,2817,0,,,,,,487,,
223770,Startups,2017,906,6.68209,7.1929,5353,0,,,,238,,,,
413246,"Bomb Busters",2024,907,6.68051,7.96437,2081,0,,,,186,,,,
217780,Gentes,2017,908,6.67948,7.38926,3712,0,,,,,,502,,
171273,FUSE,2015,909,6.67929,6.99542,8964,0,,,,262,,,,
429293,"The Fellowship of the Ring: Trick-Taking Game",2024,910,6.67906,8.0233,2018,0,,,,189,,,,
